enrollment_id,student_id,course_id,enroll_date,status
47496,44683,15,2023-11-10,dropped
47497,4425,175,2022-05-02,INVALID
47498,525050,168,2023-09-01,dropped
47499,113260,186,2023-06-12,completed
47500,31335,35,2021-06-09,active
47501,30902,11,2024-10-15,completed
47502,12387,91,2021-01-10,active
47503,41036,1390,2020-04-22,dropped
47504,32113,2,2022-03-18,completed
47505,32433,152,2020-08-12,active
47506,53892,108,2023-11-10,active
47507,24844,51,2023-01-12,active
47508,8645,192,2022-10-02,dropped
47509,25915,175,2023-08-15,INVALID
47510,27791,3,2021-06-29,active
47511,23749,158,2023-02-26,completed
47512,128170,32,2023-07-14,completed
47513,21330,128,2023-01-15,dropped
47514,108520,111,2024-07-19,active
47515,5934,163,2023-05-15,dropped
47516,11703,199,2022-09-29,active
47517,40444,160,2023-10-24,dropped
47518,38039,81,2021-01-31,dropped
47519,16257,140,2024-12-27,dropped
47520,10030,13,2024-09-05,dropped
47521,40621,1070,2020-02-10,completed
47522,39139,171,2023-06-22,active
47523,879,71,2020-10-12,completed
47524,5889,51,2023-05-29,dropped
47525,32981,179,2022-03-14,completed
47526,53903,174,2023-02-14,active
47527,35738,138,2023-05-23,active
47528,17376,870,2022-08-29,completed
47529,290290,108,2020-09-02,active
47530,35385,60,2020-07-06,active
47531,3540,85,2023-10-29,INVALID
47532,34360,199,2024-04-23,active
47533,13768,39,2020-11-04,active
47534,30067,154,2021-10-01,completed
47535,7983,73,2020-06-27,INVALID
47536,50248,29,2024-01-04,completed
47537,47905,130,2023-05-03,active
47538,44849,1510,2023-12-13,active
47539,30543,88,2021-12-20,completed
47540,67710,2,2024-08-15,INVALID
47541,43013,144,2022-04-13,completed
47542,10845,196,2021-01-28,dropped
47543,5037,135,2021-09-13,INVALID
47544,152,67,2024-01-05,dropped
47545,5494,64,2023-09-16,dropped
47546,29799,32,2022-07-27,dropped
47547,8700,80,2023-10-12,completed
47548,40405,188,2024-09-25,dropped
47549,29632,34,2022-07-11,INVALID
47550,48616,152,2024-04-21,active
47551,42464,55,2023-09-15,dropped
47552,7558,7,2021-04-21,completed
47553,19137,130,2022-05-16,active
47554,26316,1670,2024-08-07,active
47555,41691,144,2022-01-08,active
47556,4233,31,2022-05-25,completed
47557,39865,141,2024-02-15,active
47558,16468,21,2021-10-09,completed
47559,41816,12,2024-06-14,INVALID
47560,22831,39,2023-12-06,active
47561,27698,33,2024-01-20,dropped
47562,6153,42,2024-12-04,dropped
47563,16988,108,2024-04-17,active
47564,3466,152,2023-10-08,completed
47565,48583,102,2023-04-21,INVALID
47566,18855,1730,2021-07-24,active
47567,22932,53,2021-11-13,dropped
47568,19275,23,2021-11-30,completed
47569,28615,163,2022-06-14,dropped
47570,50996,182,2024-03-08,active
47571,22154,153,2023-09-27,active
47572,9662,49,2021-09-29,active
47573,39244,1790,2022-11-06,dropped
47574,20880,92,2024-12-17,active
47575,53944,30,2023-03-13,completed
47576,53557,1330,2021-04-14,dropped
47577,22868,127,2023-06-30,INVALID
47578,7400,155,2021-06-30,active
47579,18665,61,2021-09-29,dropped
47580,47703,94,2024-04-19,active
47581,45250,38,2021-09-12,completed
47582,3841,38,2020-12-24,completed
47583,21356,169,2023-09-29,completed
47584,47930,176,2021-10-28,completed
47585,11992,152,2020-03-04,active
47586,19144,174,2023-06-07,active
47587,16142,6,2020-10-26,active
47588,19110,125,2024-07-27,INVALID
47589,37158,110,2022-11-14,active
47590,17445,127,2021-06-26,dropped
47591,49082,71,2021-05-20,active
47592,8031,133,2024-12-27,active
47593,50911,153,2024-11-21,dropped
47594,30289,140,2022-06-01,completed
47595,53419,187,2023-03-04,active
47596,50906,17,2022-08-09,completed
47597,15225,146,2022-12-27,active
47598,354910,1300,2020-08-12,completed
47599,38272,64,2024-12-18,active
47600,26836,16,2023-05-31,completed
47601,25810,46,2024-06-17,completed
47602,6195,150,2021-11-26,completed
47603,92030,34,2021-10-11,completed
47604,48008,71,2021-09-10,active
47605,247500,60,2022-06-05,dropped
47606,38631,1270,2022-04-08,active
47607,38518,26,2021-01-21,completed
47608,258710,108,2020-03-25,completed
47609,8366,1400,2024-07-02,completed
47610,48024,111,2022-12-25,completed
47611,6781,240,2021-10-30,active
47612,46829,66,2022-10-28,INVALID
47613,12911,141,2020-07-24,active
47614,17582,83,2023-12-14,completed
47615,50481,53,2022-03-30,active
47616,6334,117,2020-03-01,active
47617,53521,72,2023-11-05,completed
47618,28906,150,2021-04-30,active
47619,4833,94,2022-01-01,completed
47620,50909,188,2023-02-21,active
47621,28239,162,2021-02-08,completed
47622,45610,124,2023-07-19,active
47623,92870,34,2024-10-23,active
47624,10266,1510,2020-03-20,completed
47625,23281,186,2022-11-09,active
47626,53588,195,2020-10-11,active
47627,41306,81,2022-11-19,completed
47628,41618,192,2021-09-11,dropped
47629,16687,9,2021-03-05,completed
47630,98960,172,2022-11-17,dropped
47631,7877,62,2021-07-03,active
47632,26742,198,2024-01-30,completed
47633,195,160,2024-09-08,completed
47634,34708,23,2021-10-28,active
47635,37674,84,2020-05-29,completed
47636,6665,82,2020-05-25,completed
47637,50448,27,2021-05-21,active
47638,49430,34,2020-12-17,dropped
47639,32019,195,2022-11-17,completed
47640,34254,1400,2020-12-12,dropped
47641,35385,13,2020-03-01,completed
47642,6761,132,2022-12-26,completed
47643,47962,60,2020-01-29,active
47644,24267,38,2023-07-23,dropped
47645,26635,114,2023-03-20,dropped
47646,23828,89,2023-07-20,active
47647,42403,152,2020-05-20,INVALID
47648,3348,27,2023-07-26,INVALID
47649,3146,134,2021-06-29,active
47650,15303,700,2023-08-30,active
47651,35941,1,2024-11-07,completed
47652,12634,52,2023-08-20,dropped
47653,40117,116,2024-05-21,active
47654,52232,151,2022-06-22,completed
47655,15888,179,2024-11-11,active
47656,40892,153,2023-04-11,active
47657,27219,118,2024-01-14,completed
47658,22701,52,2023-10-24,completed
47659,64720,192,2024-12-29,completed
47660,24321,172,2022-12-07,completed
47661,17269,790,2021-05-16,active
47662,31129,72,2024-10-30,completed
47663,27076,159,2022-05-30,completed
47664,20986,34,2021-01-20,active
47665,37771,137,2022-12-20,dropped
47666,749,12,2020-05-09,INVALID
47667,26867,430,2020-02-22,active
47668,47866,14,2020-02-28,active
47669,16248,1800,2024-09-05,completed
47670,53864,830,2022-08-28,completed
47671,10200,189,2024-12-18,dropped
47672,6114,2,2021-02-04,dropped
47673,5180,157,2023-01-12,active
47674,28887,90,2022-05-27,dropped
47675,17674,160,2022-08-31,INVALID
47676,15192,155,2021-12-24,completed
47677,14439,76,2021-11-17,active
47678,43521,1230,2022-11-28,completed
47679,39648,83,2021-12-28,active
47680,33140,185,2021-04-11,active
47681,42830,100,2020-01-26,dropped
47682,52678,189,2022-05-10,completed
47683,36447,68,2020-09-21,dropped
47684,31580,160,2021-11-20,active
47685,4352,23,2021-06-27,active
47686,10873,180,2024-08-12,dropped
47687,35499,44,2020-03-29,dropped
47688,39163,70,2022-04-07,active
47689,4587,157,2020-06-07,completed
47690,37968,112,2021-11-11,active
47691,14265,5,2021-02-08,active
47692,16146,129,2024-01-18,INVALID
47693,52884,4,2021-11-11,dropped
47694,16642,39,2024-07-10,completed
47695,15794,191,2023-12-17,completed
47696,27315,126,2022-03-18,completed
47697,21954,74,2022-10-09,active
47698,22952,129,2020-02-29,INVALID
47699,17066,171,2022-02-02,completed
47700,24701,1310,2021-08-23,completed
47701,51527,166,2024-12-27,completed
47702,7996,136,2024-03-29,dropped
47703,52955,186,2020-10-31,dropped
47704,6446,15,2024-01-26,dropped
47705,24118,143,2021-06-30,completed
47706,42664,171,2023-11-19,active
47707,32545,93,2020-12-11,dropped
47708,78110,118,2024-07-05,dropped
47709,30108,59,2023-03-15,active
47710,42160,1120,2024-10-09,active
47711,30515,29,2022-05-31,completed
47712,414000,190,2022-04-19,completed
47713,32440,173,2022-05-06,completed
47714,32487,840,2021-04-15,active
47715,14365,75,2021-08-16,dropped
47716,4196,167,2024-01-23,active
47717,29188,93,2021-11-02,active
47718,5425,85,2023-09-10,dropped
47719,25280,1690,2022-06-09,completed
47720,31714,156,2020-10-20,active
47721,47333,51,2021-09-21,dropped
47722,35027,79,2022-02-13,dropped
47723,40505,1800,2020-11-08,active
47724,260740,33,2020-02-25,completed
47725,42554,149,2021-03-07,active
47726,388140,1360,2024-01-17,INVALID
47727,42820,19,2020-06-09,completed
47728,50040,186,2021-10-28,active
47729,41741,1090,2021-07-06,dropped
47730,550240,45,2023-01-14,active
47731,27376,86,2024-11-10,dropped
47732,43101,46,2022-05-28,active
47733,4467,71,2022-08-12,active
47734,10874,179,2021-05-20,dropped
47735,33679,1730,2020-02-18,dropped
47736,39510,145,2022-08-29,INVALID
47737,38299,15,2020-08-17,completed
47738,440,750,2024-09-28,active
47739,43536,187,2024-08-01,dropped
47740,17860,37,2022-01-18,completed
47741,46776,189,2024-10-30,dropped
47742,181140,35,2022-11-08,completed
47743,10579,75,2020-06-25,active
47744,154620,6,2023-06-28,active
47745,3341,118,2020-07-27,dropped
47746,3047,104,2021-03-24,dropped
47747,16645,105,2021-02-10,dropped
47748,7970,23,2022-02-23,dropped
47749,4196,127,2021-09-02,active
47750,34070,112,2020-12-30,completed
47751,19313,174,2024-02-03,completed
47752,46522,23,2023-12-22,completed
47753,29857,167,2023-12-13,INVALID
47754,30185,33,2020-10-20,active
47755,2483,62,2022-01-02,completed
47756,41434,189,2024-04-28,completed
47757,6805,76,2022-11-25,completed
47758,33241,1060,2023-11-09,active
47759,38842,109,2024-06-28,active
47760,55237,1910,2023-11-14,completed
47761,49540,94,2024-01-25,dropped
47762,55251,105,2021-08-22,dropped
47763,12681,183,2024-12-22,active
47764,304560,154,2023-01-12,active
47765,14611,99,2021-06-24,completed
47766,48669,54,2022-11-27,completed
47767,20583,174,2023-10-06,completed
47768,10369,57,2021-06-30,active
47769,45060,65,2022-04-05,INVALID
47770,23964,65,2022-01-29,active
47771,34839,3,2023-08-21,completed
47772,34722,870,2024-08-16,dropped
47773,36813,1050,2021-05-27,INVALID
47774,35651,51,2024-12-27,active
47775,53388,68,2024-03-15,completed
47776,31678,130,2020-11-23,active
47777,31227,142,2022-07-23,completed
47778,15236,40,2023-06-22,completed
47779,54731,37,2024-05-23,active
47780,3167,60,2021-06-05,INVALID
47781,52711,194,2023-05-25,active
47782,3461,92,2022-08-13,active
47783,20929,179,2020-12-15,active
47784,20446,152,2023-04-15,INVALID
47785,4996,124,2023-07-06,active
47786,16177,125,2020-03-19,dropped
47787,42169,132,2020-06-03,active
47788,5449,190,2020-07-28,dropped
47789,31773,70,2022-09-23,completed
47790,34253,1980,2024-06-14,completed
47791,37154,75,2022-06-16,active
47792,41291,10,2020-08-31,INVALID
47793,4359,126,2023-10-16,dropped
47794,33612,13,2023-05-14,active
47795,53901,195,2020-05-01,INVALID
47796,7230,25,2023-10-30,active
47797,8150,146,2021-02-27,dropped
47798,49926,38,2021-03-05,active
47799,13038,93,2020-02-16,completed
47800,89930,184,2022-12-02,completed
47801,23875,720,2021-08-23,active
47802,33103,200,2021-04-30,dropped
47803,46120,104,2021-01-12,completed
47804,46853,97,2023-09-17,completed
47805,45321,103,2022-05-27,INVALID
47806,5220,1070,2023-03-05,active
47807,24199,12,2021-07-23,dropped
47808,11707,148,2024-05-05,active
47809,54546,173,2024-12-14,dropped
47810,19165,1540,2023-05-27,active
47811,7337,77,2022-02-05,active
47812,24607,111,2023-04-12,active
47813,5409,104,2024-04-12,dropped
47814,55204,11,2023-03-31,dropped
47815,450130,250,2024-10-10,dropped
47816,5917,129,2023-05-04,dropped
47817,32706,87,2020-08-21,active
47818,53995,101,2024-05-17,completed
47819,15630,187,2022-11-11,INVALID
47820,7770,74,2021-06-24,completed
47821,4259,127,2024-04-14,active
47822,36221,54,2021-11-16,active
47823,21727,178,2020-01-14,active
47824,51927,195,2020-02-10,active
47825,28857,124,2021-07-02,active
47826,6826,178,2022-08-23,active
47827,19218,153,2022-01-21,dropped
47828,95550,34,2023-09-20,completed
47829,9430,92,2022-06-29,active
47830,21085,7,2022-08-01,dropped
47831,25343,95,2021-12-24,active
47832,45187,850,2024-02-07,INVALID
47833,45247,19,2024-02-24,completed
47834,13874,187,2023-02-23,active
47835,3786,76,2021-10-06,dropped
47836,9747,108,2021-06-16,dropped
47837,34624,31,2021-08-22,completed
47838,33963,1940,2024-07-01,dropped
47839,11329,63,2024-05-26,dropped
47840,2187,29,2020-12-01,completed
47841,11088,1630,2022-11-24,completed
47842,42441,1750,2021-08-08,active
47843,43958,197,2022-07-04,active
47844,37345,640,2022-09-19,active
47845,42939,55,2024-03-25,completed
47846,33128,14,2021-05-19,completed
47847,14345,60,2020-08-08,active
47848,59900,78,2024-08-07,completed
47849,22415,84,2021-10-02,INVALID
47850,37289,33,2020-03-21,completed
47851,6391,72,2021-02-20,completed
47852,2372,113,2022-11-20,dropped
47853,8668,189,2023-09-15,active
47854,2313,125,2021-01-21,dropped
47855,7033,195,2021-05-05,active
47856,29852,187,2023-02-03,INVALID
47857,3150,10,2020-07-18,completed
47858,25845,190,2023-12-02,active
47859,15496,88,2021-07-12,completed
47860,17620,138,2024-01-10,completed
47861,54150,82,2022-09-12,dropped
47862,786,136,2023-03-28,completed
47863,46246,140,2022-10-01,active
47864,46525,48,2022-07-28,completed
47865,6233,850,2020-05-07,INVALID
47866,31702,94,2020-07-17,active
47867,340590,55,2021-03-30,active
47868,54472,53,2021-01-22,completed
47869,51534,101,2023-11-19,dropped
47870,14753,181,2024-03-15,active
47871,37448,90,2024-12-22,active
47872,15323,134,2022-01-25,dropped
47873,36012,159,2023-09-21,active
47874,17659,174,2024-01-21,completed
47875,33444,184,2021-02-20,completed
47876,17016,143,2020-11-01,completed
47877,27533,95,2020-10-05,dropped
47878,34221,1760,2024-06-21,INVALID
47879,4793,129,2024-06-21,completed
47880,8205,127,2023-10-09,dropped
47881,40326,135,2024-08-27,active
47882,47388,150,2020-11-15,INVALID
47883,29232,64,2024-05-03,completed
47884,53336,46,2022-08-13,completed
47885,454810,135,2023-10-25,dropped
47886,39701,50,2020-04-04,dropped
47887,2372,127,2024-03-20,completed
47888,43969,138,2020-04-11,completed
47889,46824,54,2020-04-26,active
47890,27388,3,2021-03-10,dropped
47891,15593,80,2024-10-22,completed
47892,40628,183,2023-12-12,completed
47893,15812,39,2023-12-08,completed
47894,21805,520,2023-09-26,completed
47895,16711,13,2021-01-15,active
47896,27053,97,2023-10-03,completed
47897,34479,38,2022-09-24,completed
47898,194130,1540,2023-09-18,dropped
47899,41365,95,2021-02-15,dropped
47900,17985,6,2020-10-27,completed
47901,13236,99,2022-04-20,completed
47902,37402,65,2020-11-21,completed
47903,20083,156,2024-08-07,INVALID
47904,55378,145,2024-06-26,active
47905,208320,2000,2021-02-10,completed
47906,96580,99,2024-11-24,completed
47907,26616,83,2023-12-16,dropped
47908,41962,159,2020-11-09,active
47909,83450,77,2024-10-17,dropped
47910,44650,4,2023-07-28,active
47911,36723,31,2022-08-09,active
47912,30209,75,2024-07-14,dropped
47913,6852,32,2021-06-06,active
47914,15542,30,2023-05-27,completed
47915,28153,3,2024-06-23,completed
47916,25750,43,2023-07-08,INVALID
47917,418880,145,2022-01-28,INVALID
47918,5831,200,2024-03-05,active
47919,20246,133,2023-12-08,dropped
47920,17737,82,2022-07-07,completed
47921,9037,188,2021-11-10,completed
47922,32036,116,2023-11-17,completed
47923,50046,66,2023-06-19,completed
47924,11959,150,2023-12-08,active
47925,14526,183,2024-05-12,completed
47926,35318,171,2021-03-26,active
47927,29506,10,2024-08-28,completed
47928,18204,77,2021-11-06,completed
47929,14219,1680,2023-12-30,completed
47930,26924,45,2022-10-16,active
47931,5271,1940,2021-05-13,active
47932,39538,158,2021-06-17,INVALID
47933,31736,25,2021-01-30,active
47934,37565,187,2021-07-09,active
47935,533820,124,2022-01-12,completed
47936,52372,15,2022-11-15,active
47937,33358,69,2021-05-19,active
47938,6160,128,2020-07-23,dropped
47939,51399,93,2021-04-23,dropped
47940,3925,199,2024-03-22,INVALID
47941,21449,29,2023-01-15,completed
47942,27666,75,2022-12-06,active
47943,1449,83,2021-04-09,dropped
47944,6330,116,2023-10-04,active
47945,55860,144,2021-06-07,completed
47946,38504,112,2024-10-24,dropped
47947,7661,173,2020-04-25,completed
47948,31265,181,2023-04-19,dropped
47949,17687,74,2023-10-08,dropped
47950,10022,195,2023-12-14,completed
47951,32831,111,2023-01-12,dropped
47952,771,41,2021-05-01,dropped
47953,7682,159,2020-09-20,completed
47954,106,950,2021-05-07,active
47955,17153,62,2021-11-13,dropped
47956,48674,158,2021-04-28,active
47957,27882,190,2021-06-07,completed
47958,44591,125,2022-12-20,active
47959,23024,103,2024-02-26,dropped
47960,51231,161,2021-03-23,completed
47961,19633,23,2021-08-20,active
47962,34807,161,2024-10-27,active
47963,52573,25,2021-06-20,completed
47964,3807,5,2021-09-30,completed
47965,423430,100,2020-11-29,dropped
47966,30601,15,2022-04-06,dropped
47967,23974,108,2022-10-16,completed
47968,37953,1940,2021-06-07,completed
47969,51701,102,2020-02-02,dropped
47970,4795,52,2024-02-15,dropped
47971,444980,167,2021-05-26,completed
47972,23763,96,2024-01-15,active
47973,3673,9,2024-03-07,completed
47974,28282,168,2024-03-23,active
47975,396890,197,2021-12-24,dropped
47976,14282,14,2021-06-29,dropped
47977,49139,167,2020-09-28,dropped
47978,757,106,2022-08-19,dropped
47979,3067,53,2021-01-25,completed
47980,20798,41,2024-06-30,completed
47981,485230,72,2024-08-16,completed
47982,389710,174,2023-03-19,completed
47983,11833,23,2024-04-11,dropped
47984,2491,194,2024-05-03,dropped
47985,30993,6,2024-12-07,dropped
47986,20964,810,2023-08-07,active
